Data Year,ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Density,Area,Population,ethnicity,Indonesian,Malay,Other Bumiputera,Indian,Khmer,Vietnamese,Chinese,Burmeae,Karen,Kachin,Chin,Rakhine,Shan,Karenni,Mon,Akha,Danu,Innthar,Kayan,Kokang,Lahu,Mone Qong,Pa-O,Palaung/Ta'ang,Taung Yoe,Wa,Foreign,Naga,Thai,Lao,Thaikueng,Khmuic,Palaungic,Katuic,Bahnaric Khmer,Tibeto-Burman,Hmong,Mien,French,English,German,Greek,Spanish,Polish,Portugal,Russian,Swedish,Finnish,Danish,Italian,"Others in Europe, America, Australia",Korean,Japanese,Others language in Asia,Others in Africa,Unknown,Minority Languages,Others,Morn,Laos,Cambodia,Tagalog,Bengali,Malaysia,Indonesia,India,Arab,Tày,Mường,Nùng,Gia Rai,Ê  Đr,Ba Na,Xơ Đăng,Sán Chay,Cơ Ho,Sán Dìu,Chăm,Hrê,Raglay,Mnông,Xtiêng,Bru Vân Kiều,Thổ,Khơ Mú,Cơ Tu,Giáy,Gié Triêng,Tà Ôi,Mạ,Co,Chơ Ro,Xinh Mun,Hà Nhì,Chu Ru,Kháng,La Chí,Phù Lá,La Hủ,La Ha,Pà Thẻn,Chứt,Lự,Lô Lô,Mảng,Cơ Lao,Người nước ngoài,Bố Y,Cống,Ngái,Si La,Pu Péo,Rơ Măm,Brâu,Ơ Đu,Không xác định,Abelling/Aberling,Aeta,Aeta/Ayta,Aeta-Abellen,Aeta-Ambala,Aeta-Magbukun,Aeta-Mag-Indi,Aeta-Mang-Antsi,Aeta-Sambal,Afghan,Agta,Agta-Isigiran,Agta-Agay,Agta-Cimaron,Agta-Dumagat,Agta-Dupanigan,Agta-Labin,Agta-Tabangnon,Agta-Taboy,Agutaynen,Alta,American,Applai,Applai-Kachakran,Aromanen-Manobo,Aromanen-Manobo Dibabeen,Aromanen-Manobo Direrayaan,Aromanen-Manobo Ilianen,Aromanen-Manobo Isoroken,Aromanen-Manobo Kirenteken,Aromanen-Manobo Kulmanen,Aromanen-Manobo Lahitanen,Aromanen-Manobo Livunganen,Aromanen-Manobo Mulitaan,Aromanen-Manobo Pulengien,Ata,Ata/Negrito,Ati,Australian,Ayangan,Ayangan-Henanga,Ayta,Blaan,Badjao,Bago,Bagobo,Bagobo Klata,Bagobo Tagabawa,Bajau,Balangao,Balangao-Lias,Baliwon,Baliwon-Fiallig,Baliwon-Gaddang,Baliwon-I-Sadanga,Baliwon-Miligan,Bantoanon,Banwaon,Batak,Batangan,Bikol/Bicol,Bisaya,Boholano,Bontok,Bontok-Majukayong,British,Bugkalot,Bukidnon,Bukidnon-Akeanon,Bukidnon-Halowodnon,"Bukidnon-
Iraynon","Bukidnon-
Ituman",Bukidnon-Magahat,"Bukidnon-
Pan-Anayon",Bukidnon-Tagoloanon,Cagayanen,Calinga,Canadian,Capizeño,Caviteño,Caviteño-Chavacano,Cebuano,Cotabateño,Cotabateño-Chavacano,Cuyonen,Davao-Chavacano,Davaweño,Diangan,Dibabawon,Dumagat,"Dumagat-
Edimala",Dumagat-Kabolowen,Dumagat/Remontado,Dumagat-Tagebolus,Eskaya,French,Gaddang,German,Guiangan,Higaonon,Higaonon-Tagoloanon,Ibaloy,Ibanag,Ibatan,Ibukid,Ifugao,Itneg/Tinguian-Illaud,Ilocano,Ilonggo,Imalawa,"Iranun/
Iraynun",Isinai,Isnag,Isneg,"Isneg/
Isnag",Italian,Itawes,Itneg,Itneg/ Tinguian,"Itneg/
Tinguian-
Adasen","Itneg/
Tinguian-
Balatok","Itneg/
Tinguian-
Banao","Itneg/
Tinguian-
Belwang","Itneg/
Tinguian-
Binongan","Itneg/
Tinguian-
Gubang","Itneg/
Tinguian-
Inlaud","Itneg/
Tinguian-
Mabaka","Itneg/
Tinguian-
Maeng","Itneg/
Tinguian-
Masadiit","Itneg/
Tinguian-
Muyadan",Ivatan,Iwak,Jama Mapun,Japanese,Kabayukan,Kabihug,"Kabihug/
Manide","Kagan/
Kalagan","Kailawan/
Kaylawan",Kalanguya,Kalanguya-Ikalahan,Kalanguya-Yattuka,Kalinga,"Kalinga-
Ab-abaan",Kalinga-Ableg/Dalupa,Kalinga-Aciga,Kalinga-Ammacian,Kalinga-Balatoc,Kalinga-Balinciagao,Kalinga-Ballayangan,"Kalinga-
Banao","Kalinga-
Bangad","Kalinga-
Basao","Kalinga-
Biga","Kalinga-
Buaya","Kalinga-
Butbut","Kalinga-
Cagaluan","Kalinga-
Culminga","Kalinga-
Dacalan","Kalinga-
Dallac","Kalinga-
Dananao",Kalinga-Dangtalan,"Kalinga-
Dao-Angan","Kalinga-
Dugpa","Kalinga-
Gaang","Kalinga-
Gaddang","Kalinga-
Gubang","Kalinga-
Guilayon","Kalinga-
Guina-ang","Kalinga-
Limos","Kalinga-
Lubo",Kalinga-Lubuagan,"Kalinga-
Mabaca",Kalinga-Mabongtot,Kalinga-Magaogao,"Kalinga-
Malbong","Kalinga-
Mangali","Kalinga-
Minanga","Kalinga-
Nanong","Kalinga-
Pangol","Kalinga-
Pinukpuk","Kalinga-
Poswoy","Kalinga-
Salegseg","Kalinga-
Sumadel","Kalinga-
Taloctoc","Kalinga-
Tanglag","Kalinga-
Tobog",Kalinga-Tongrayan,"Kalinga-
Tulgao","Kalinga-
Uma",Kamiguin,Kankanaey,"Kankanaey-
Hak'ki",Kapampangan,Karao,Karay-a,Karulano,Kaunana,Kolibugan,North Korean,South Korean,Lambanguian,Langilan,Magahats,Magkunana,Maguindanao,Malaueg,Mamanwa,Mandaya,Mangguangan,Mangyan,Alangan Mangyan,"Bangon
Mangyan",Buhid Mangyan,Buhid Mangyan,Gubatnon Mangyan,Hanunuo Mangyan,Iraya Mangyan,Ratagnon Mangyan,Tadyawan Mangyan,Tau-buid Mangyan,Manobo,Manobo-Aromanon,Manobo-Ata,Manobo-Blit,"Manobo-
Blit-Tasaday",Manobo-Dulangan,Manobo-Dulungan-Lambangian,Manobo-Dunggoanon,Manobo-Kirenteken,Manobo-Pulanguihon,Mansaka,Maranao,"Masbateño/
Masbatenon",Matigsalog,Molbog,Obu-Manuvu,Palawani,Palawan-o,"Palawan-O-
Ken-ey","Palawan-O-
Tao't-Bato",Panay Bukidnon,Pan-Ayanon,Pangasinan,Parananum,Romblomanon,Sama/Samal,Sama Badjao,Sama Bangingi,Sama Dilaut,Sangir,Sibuyan Mangyan-Tagabukid,Singaporean,South African,Spanish,Subanen,Surigaonon,Swiss,T'boli,T'duray,Tagabawa,Tagakaulo,Tagalog,Tagbanua,Tagbanua-Tandulanen,Tagbanua-Calamian,Tagbanua-Kalamianen,Taiwanese,Talaandig,Talaingod,Tausog,Tigwahanon,Tinananen,Tingguian,Turkish,Tuwali,Tuwali-Kele-i,Ubo Monuvu,Umayamnon,Waray,Yakan,Yapayao,Yogad,Zamboangeño,Other Local Ethnicity,Other Foreign Ethnicity,Not Reported,Jawa,Priangan/Sunda,Basa Mathura,Minangkabau,Banjar,Bugi,Bali,Sasak,Aceh,Batavi,Musi,Dermayon,Makasar,Melayu Manado,Banten,Cirebon,Batin,Batak Toba,Melayu Riau,Ambong,Bengkulu,Gorongtalo,Batu/Nias,Bangka,Batak Mandailing,Manggarai,Bima,Sa'dan,Dawan,Melayu Ternate,Anakola,Melayu Sambas (bejalan),Mandar,Batak Karo,Melayu Palembang,Dayak Ngaju,Lampung,Osing,Melayu Bengkulu,Samawa,Serawai,Dani Barat,Lematang,Gajo,Red Jang,Dani,Muna,Mee,Lampung Api,Kerinchi,Kutai,Luwu,Komering,Belitong,Tolaki,Kaili,Badjaw,Belo (Tetum),Lamaholot,Kuantan,Dayak Ahe,Kambera,Melayu Pontianak,Aku/Li'o,Melayu Minahasa,Bakumpai,Sumba Barat,Rawas,Batak Simalungun,Banyu Asin,Semende,Melayu Ketapang,Rambang,Mbojo,Enim,Duri,Bola'ang-Mongondow,Nage,Sikka,Penasak,Kodi,Sangi,Salajar,Col,Boetoneezen,Belido,Dayak Darat,Kajang,Badjava,Dauwa,Bual,Aceh Jamee,Batak Samosir,Mamasa,Batak Pesisir,Banggai,Havunese,Ende,Lambak,Batak Dairi,Sulawesi Languages,Tukang Besi selatan,Ba'ahe,Timor,Alas,Buton,Kikim,Konjo Pesisir,Konjo Pegunungan,Lampung Nyo,Angguruk/Northern Yali,Kaili Ledo,Pamona,Mamoedjoe,Mentawai,Sara Sikka,Java Languages,Pattinjo,Loinang,Aceh Hulu Singkil,Talaud,Sumbawa,Muko,Lauje,Gesa/Geser,Melayu Putusibau-Semitau,Tidore,Tunjung Dayak,Djonggunu,Kalisusu,Jale/Ngalik Utara,Mualang,Ngalum,Long Bano/Simalur,Nggem,Lemandau,Anakalang,Ajamaru,Citak Tamnim,Tetun Prasa,Tetun Terik,Adabe,Atauran,Bekais,Bunak,Dadu’a,Fataluku,Galoli,Habun,Idalaka,Idate,Isni,Kairui,Kawaimina,Kemak,Lakalei,Lolein,Makalero,Sa’ani,Makasai,Makuva,Mambai,Midiki,Nanaek,Naueti,Rahesuk,Raklungu,Resuk,Tokodede,Waima’a,religion
,base,,,,,,,,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,BR001,Brunei,Belait,Belait,Malay,0.507317148,Malay,Others,Chinese,.,.,.,.,.,.,.,22.4961,2913,65531,,0,33245,0,0,0,0,11068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,BR002,Brunei,Brunei Muara,Brunei Muara,Malay,0.699375255,Malay,Others,Chinese,.,.,.,.,.,.,.,549.1897,580,318530,,0,222772,0,0,0,0,28522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,BR003,Brunei,Temburong,Temburong,Malay,0.605252012,Malay,Others,Chinese,.,.,.,.,.,.,.,7.1168,1327,9444,,0,5716,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,BR004,Brunei,Tutong,Tutong,Malay,0.747362847,Malay,Others,Chinese,.,.,.,.,.,.,.,38.6967,1220,47210,,0,35283,0,0,0,0,2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,CB001,Cambodia,Banteay Meanchey,Banteay Meanchey,Khmer,0.996632258,Khmer,Minority Languages,Vietnamese,Chinese,Lao,Others,English,Thai,.,.,117.7674,6195,729569,,0,0,0,0,727112,250,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,235,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,CB002,Cambodia,Battambang,Battambang,Khmer,0.995291784,Khmer,Minority Languages,Vietnamese,Chinese,Thai,.,.,.,.,.,92.0679,12176,1121019,,0,0,0,0,1115741,1633,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
