Data Year,ID,OKTMO ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Area,Population,ethnicity,Not indicated,Russians,Ukrainians,Belarusians,Poles,Bulgarians,Serbs,Kamchadal,Czechs,Slovenians,Slovaks,Macedonians,Croats,Bosnians,Yugoslavs,Rusyns,Montenegrins,Lithuanians,Latvians,Germans,Americans,British,Dutch,Austrians,Swedes,Belgians,Canadians,Australians,Irish,Norse,Swiss,Danes,New Zealanders,Icelanders,Luxembourgers,Moldovans,Romanians,French people,Italians,Spaniards,Portuguese,Monegasque,Armenians,Khemshili,Greeks,Cypriots,Albanians,Basque,Jews,"""Israelis""",Mountain Jews,Karaites,Krymchaks,Georgian Jews,Central Asian Jews,Arabs,Assyrians,Georgians,Chechens,Kistins,Ingush,Avars,Dargins,Laks,Lezgins,Tabasarans,Rutulians,Aguly,Tsakhur,Udini,"""Dagestanians""","""Caucasians""",Kabardians,Adyghe people,Circassians,Abazins,Abkhazians,Shapsugi,Ossetians,Tajiks,Yazidis,Kurds,Afghans,Persians,Talysh,Tats,Pakistanis,Pamiris,Gypsies,Central Asian gypsies,Indians,Bangladeshis,Sri Lankans,Nepalese,Maldivians,Tatars,Crimean Tatars,Bashkirs,Chuvash,Kazakhs,Azerbaijanis,Kumyks,Yakuts (Sakha),Uzbeks,Tuvans,Karachais,Balkars,Turks,Meskhetian Turks,Nogais,Kyrgyz,Altaians,Khakassians,Turkmens,Gagauz,Shors,Nagaibaki,Dolgans,Uyghurs,Kumandins,Teleuts,Bulgars,Karakalpaks,Tofalar (tofa),Chulym people,"""Turks""",Mordva,Udmurts,Mari,Komi,Komi-Permyaks,Karelians,Khanty,Finns,Estonians,Muncie,Vepsians,Hungarians,Besermyane,Sami,Izhorians,Vod,Nenets,Selkups,Nganasans,Enets,Kamasinians,Buryats,Kalmyks,Soyots,Mongols,Dauras,Evenks,Evens (Lamuts),Nanai people,Ulchi,Udege people,Orochi,Negidalians,Uilta (Oroks),Basins,Chukchi,Koryaks,Itelmens,Kereki,Yukaghirs,Chuvans,Eskimos,Aleuts,Chum salmon,Nivkhi,Koreans,Ainu,Japanese,Chinese,Dungans,Manchus,Sibo,Burmese,Vietnamese,Indonesians,Cambodians,Laotians,Malays,Thais,Filipinos,New Guineans,Polynesians,Berbers,Angolans,Beninese,Bissau-Guineans,Botswanans,Burkinabe people,Burundians,Gabonese,Gambians,Ghanaians,Guineans,Zairians,Zambians,Zimbabweans,Cape Verdeans,Cameroonians,Kenyans,Congolese,Kotdivoirians,Liberians,Mauritians,Malawians,Malagasy,Malians,Mozambicans,Namibians,Nigerians,Nigeriens,Rwandans,Senegalese,Somalis,Sudanese,Sierra Leoneans,Tanzanians,Togolese,Ugandans,Chadians,Equatorians,Eritreans,Ethiopians,South Africans,"""Africans""",Haitians,Jamaicans,Argentines,Bolivians,Brazilians,Venezuelans,Guatemalans,Hondurans,Dominicans,Colombians,Costa Ricans,Cubans,Mexicans,Nicaraguans,Panamanians,Paraguayans,Peruvians,Puerto Ricans,Salvadorans,Uruguayans,Chileans,Ecuadorians,"""Latin Americans""","""Mestizos""","""Mulattos""","""National Men""","""Russians""",Other,religion,Orthodoxy
2010,RU0172,64 704 000,Far Eastern,Sakhalinskaya,Aleksandrovsk-Sakhalinskiy,Russians,0.928902,Russians,Ukrainians,Tatars,Nivkhi,Belarusians,Mordva,Evenks,Not indicated,Gypsies,Germans,4611,13404,,47,12451,209,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,123,0,4,21,4,7,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,25,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2010,RU0173,64 708 000,Far Eastern,Sakhalinskaya,Anivskiy,Russians,0.801175,Russians,Koreans,Ukrainians,Not indicated,Armenians,Tatars,Belarusians,Mordva,Americans,Chuvash,2744,17533,,164,14047,449,89,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,47,6,0,0,0,0,3,5,0,0,0,0,0,0,0,28,0,4,0,7,0,0,150,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,17,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,5,0,0,0,3,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,113,0,16,44,11,29,4,5,22,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,529,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2010,RU0174,64 712 000,Far Eastern,Sakhalinskaya,Dolinskiy,Russians,0.848527,Russians,Koreans,Not indicated,Ukrainians,Tatars,Belarusians,Armenians,Mordva,Tajiks,Chuvash,2428,25899,,735,21976,646,170,16,4,0,0,0,0,0,0,0,0,0,0,0,4,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,109,0,3,0,0,0,11,0,0,0,0,0,0,0,0,9,4,0,0,0,5,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,7,61,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,450,0,25,54,15,20,0,7,33,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,18,8,4,5,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1160,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,,0
2010,RU0175,64 754 000,Far Eastern,Sakhalinskaya,Kholmskiy,Russians,0.831175,Russians,Not indicated,Koreans,Ukrainians,Tatars,Belarusians,Mordva,Chuvash,Armenians,Azerbaijanis,2216,41925,,2106,34847,1091,249,29,7,0,0,0,0,0,0,0,0,4,0,0,12,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,64,0,3,0,0,0,17,0,0,0,0,0,0,0,0,19,7,0,4,6,7,0,4,0,0,6,0,0,13,0,8,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,274,4,43,69,47,60,6,0,56,0,0,0,0,0,0,13,7,0,8,3,0,0,0,0,0,0,0,0,0,0,0,71,19,15,4,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,2032,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,0,,0
2010,RU0176,64 716 000,Far Eastern,Sakhalinskaya,Korsakovskiy,Russians,0.803603,Russians,Not indicated,Koreans,Ukrainians,Belarusians,Tatars,Kyrgyz,Azerbaijanis,Moldovans,Kazakhs,2626,41411,,2798,33278,1246,280,20,10,0,0,0,0,0,0,0,0,0,0,0,7,3,31,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,34,0,12,0,0,0,10,0,0,0,0,0,0,0,0,27,7,0,0,5,5,0,21,12,0,0,0,0,7,0,3,0,4,0,0,0,13,22,0,0,0,0,0,0,0,0,25,0,6,0,0,0,0,261,0,30,46,66,102,4,0,44,0,0,0,6,0,0,159,13,0,4,12,3,0,0,0,0,0,0,0,0,0,0,54,25,16,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1907,6,14,6,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,,0
2010,RU0177,64 720 000,Far Eastern,Sakhalinskaya,Kuril'skiy,Russians,0.630113,Russians,Ukrainians,Tatars,Not indicated,Turkmens,Belarusians,Moldovans,Bashkirs,Bashkirs,Chuvash,5043,7359,,105,4637,349,45,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,12,0,5,0,0,0,4,0,0,0,0,0,0,0,0,8,8,0,0,17,0,3,5,6,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,26,20,15,17,14,5,26,0,0,0,0,0,0,11,5,0,57,3,0,0,0,4,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2010,RU0178,64 724 000,Far Eastern,Sakhalinskaya,Makarovskiy,Russians,0.847068,Russians,Koreans,Ukrainians,Uzbeks,Tatars,Not indicated,Belarusians,Mordva,Gypsies,Japanese,2304,8579,,79,7267,164,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,102,0,8,14,0,5,0,0,144,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,450,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2010,RU0179,64 728 000,Far Eastern,Sakhalinskaya,Nevel'skiy,Russians,0.833865,Russians,Not indicated,Koreans,Ukrainians,Tatars,Belarusians,Kyrgyz,Azerbaijanis,Armenians,Kazakhs,1358,17558,,1092,14641,409,99,5,3,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,34,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,168,0,15,18,28,53,0,0,25,0,0,0,0,0,0,56,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,600,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,17,0,,0
2010,RU0180,64 732 000,Far Eastern,Sakhalinskaya,Noglikskiy,Russians,0.805675,Russians,Nivkhi,Ukrainians,Not indicated,Tatars,Uilta (Oroks),Uzbeks,Evenks,Mordva,Belarusians,11279,12124,,255,9768,414,59,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,16,17,3,58,0,6,85,0,0,0,0,0,0,24,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,74,0,6,0,0,9,0,113,0,0,0,0,0,0,0,3,0,0,636,39,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2010,RU0181,64 736 000,Far Eastern,Sakhalinskaya,Okhinskiy,Russians,0.857939,Russians,Nivkhi,Tatars,Ukrainians,Not indicated,Belarusians,Azerbaijanis,Uzbeks,Mordva,Armenians,14294,25855,,295,22182,607,92,7,3,0,0,0,0,0,0,0,0,0,0,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,49,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,4,0,4,0,0,5,22,0,0,0,6,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,888,0,35,44,15,89,5,0,70,0,0,0,4,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,68,14,18,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,33,0,6,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,935,39,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2010,RU0182,64 740 000,Far Eastern,Sakhalinskaya,Poronayskiy,Russians,0.846433,Russians,Koreans,Not indicated,Ukrainians,Tatars,Belarusians,Nivkhi,Uilta (Oroks),Mordva,Nanai people,7404,23931,,923,20256,517,140,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,62,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,4,32,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,174,0,31,46,10,39,4,0,43,0,0,0,0,0,0,8,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,82,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,13,4,73,0,0,15,0,99,3,0,0,0,0,0,0,0,0,0,133,949,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,,0
2010,RU0183,64 743 000,Far Eastern,Sakhalinskaya,Severo-Kuril'skiy,Russians,0.779574,Russians,Not indicated,Ukrainians,Azerbaijanis,Chuvash,Tatars,Kyrgyz,Belarusians,Belarusians,Avars,3561,2536,,205,1977,144,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,37,5,41,0,0,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,0
2010,RU0184,64 746 000,Far Eastern,Sakhalinskaya,Smirnykhovskiy,Russians,0.763278,Russians,Ukrainians,Not indicated,Mordva,Koreans,Belarusians,Tatars,Germans,Gypsies,Tajiks,10324,13142,,355,10031,371,94,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,63,0,10,10,3,7,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,3,6,10,0,5,0,0,10,0,0,0,5,0,0,0,0,0,0,4,158,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2010,RU0185,64 748 000,Far Eastern,Sakhalinskaya,Tomarinskiy,Russians,0.85101,Russians,Koreans,Not indicated,Ukrainians,Mordva,Belarusians,Tatars,Uzbeks,Chuvash,Azerbaijanis,3031,9457,,250,8048,249,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,34,0,0,25,4,13,0,0,26,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,98,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,383,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,0
2010,RU0186,64 750 000,Far Eastern,Sakhalinskaya,Tymovskiy,Russians,0.87867,Russians,Ukrainians,Nivkhi,Not indicated,Tatars,Tatars,Belarusians,Koreans,Gypsies,Chuvash,6281,16212,,218,14245,278,99,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,140,0,7,23,4,8,0,0,3,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,71,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2010,RU0187,64 752 000,Far Eastern,Sakhalinskaya,Uglegorskiy,Russians,0.874296,Russians,Koreans,Ukrainians,Belarusians,Tatars,Not indicated,Mordva,Moldovans,Moldovans,Gypsies,3937,22537,,131,19704,570,254,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,167,0,19,49,7,28,0,0,10,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,3,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1141,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,0
2010,RU0188,64 756 000,Far Eastern,Sakhalinskaya,Yuzhno-Kuril'skiy,Russians,0.74129,Russians,Ukrainians,Tatars,Belarusians,Not indicated,Not indicated,Chuvash,Uzbeks,Bashkirs,Moldovans,1861,9501,,70,7043,466,86,6,3,0,0,0,0,0,0,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,28,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,20,0,8,8,3,3,22,8,0,0,0,0,0,0,15,0,10,4,0,0,27,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,114,0,35,55,28,70,8,0,49,0,0,0,0,0,5,30,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,14,13,19,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2010,RU0189,64 701 000,Far Eastern,Sakhalinskaya,Yuzhno-Sakhalinsk,Russians,0.754018,Russians,Koreans,Not indicated,Ukrainians,Kyrgyz,Tatars,Belarusians,Uzbeks,Armenians,Azerbaijanis,911,189010,,13030,142517,3870,985,88,31,0,0,4,9,0,0,0,0,0,0,0,37,18,174,69,93,86,0,0,10,10,37,3,0,0,0,4,0,0,148,5,4,6,0,0,0,625,0,18,0,0,0,165,0,0,0,0,0,0,15,0,57,45,0,20,29,17,14,47,5,0,0,4,0,22,0,9,0,6,0,0,0,104,430,0,0,0,5,0,0,4,0,3,0,17,0,0,0,0,1100,0,94,167,107,479,16,26,832,0,3,0,17,0,0,1299,46,18,13,21,3,0,0,3,0,0,0,0,0,0,0,368,51,25,7,4,0,0,7,17,0,0,3,0,0,0,0,0,0,0,0,0,262,20,0,6,0,11,3,27,0,0,0,0,5,0,0,0,6,0,0,0,0,3,0,161,15207,6,87,50,0,0,0,0,0,0,0,0,27,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,10,8,0,0,0,3,0,6,4,0,0,0,0,0,0,0,0,0,0,163,0,0,20,20,,0
2010,RU0190,99 701 000,Far Eastern,Yevreyskaya,Birobidzhan,Russians,0.86615,Russians,Not indicated,Ukrainians,Jews,Tatars,Belarusians,Koreans,Azerbaijanis,Germans,Moldovans,169,75413,,2372,65319,2052,324,58,13,0,0,0,0,0,0,0,0,0,0,0,28,10,123,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3,0,0,0,0,0,119,0,6,0,0,0,1418,0,0,0,0,0,0,0,0,35,6,0,0,15,4,0,10,7,0,0,0,0,0,0,4,0,6,0,0,0,29,98,0,7,0,0,0,0,0,0,74,0,0,0,0,0,0,393,0,44,65,17,209,0,44,44,0,5,0,0,0,4,48,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,72,22,20,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,30,0,17,6,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,257,0,3,49,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,0
